kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1d,l1i,l2,l3,gpu_name,connector_bandwidth,memory_clock,memory_bandwidth,memory_total,sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,shared_memory_size_per_sm,collapse1,collapse2,collapse3,collapse4,static,dynamic,guided,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_float,mul_int,mul_float,div_int,div_float,bit_rel_logic_int,bit_rel_logic_float,rem_int,assign_int,assign_float,Iter_log,VarDecl_log,refExpr_log,intLiteral_log,floatLiteral_log,mem_to_log,mem_from_log,add_sub_int_log,add_sub_float_log,mul_int_log,mul_float_log,div_int_log,div_float_log,bit_rel_logic_int_log,bit_rel_logic_float_log,rem_int_log,assign_int_log,assign_float_log,runtime
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,640066,15264130,2656131,0,48,24,1152065,768000,0,768000,0,0,192000,0,192000,0,1056000,0,5.806225,7.183672,6.424249,0,1.681241,1.380211,6.061477,5.885361,0,5.885361,0,0,5.283301,0,5.283301,0,6.023664,4105822
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,640065,15264128,2656129,0,48,24,1152064,768000,0,768000,0,0,192000,0,192000,0,1056000,0,5.806224,7.183672,6.424249,0,1.681241,1.380211,6.061477,5.885361,0,5.885361,0,0,5.283301,0,5.283301,0,6.023664,4105217
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,640065,15264128,2656129,0,48,24,1152064,768000,0,768000,0,0,192000,0,192000,0,1056000,0,5.806224,7.183672,6.424249,0,1.681241,1.380211,6.061477,5.885361,0,5.885361,0,0,5.283301,0,5.283301,0,6.023664,4106077
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,640065,15264128,2656129,0,48,24,1152064,768000,0,768000,0,0,192000,0,192000,0,1056000,0,5.806224,7.183672,6.424249,0,1.681241,1.380211,6.061477,5.885361,0,5.885361,0,0,5.283301,0,5.283301,0,6.023664,4106079
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,20002,477002,83003,0,48,24,36001,24000,0,24000,0,0,6000,0,6000,0,33000,1.50515,4.301073,5.67852,4.919094,0,1.681241,1.380211,4.556315,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,128643
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,20002,477002,83003,0,48,24,36001,24000,0,24000,0,0,6000,0,6000,0,33000,1.50515,4.301073,5.67852,4.919094,0,1.681241,1.380211,4.556315,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,128683
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,20002,477002,83003,0,48,24,36001,24000,0,24000,0,0,6000,0,6000,0,33000,1.50515,4.301073,5.67852,4.919094,0,1.681241,1.380211,4.556315,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,128684
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,1.50515,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,128577
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,1.50515,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,128670
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,1.50515,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,128776
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,64066,1526530,265731,0,48,24,115265,76800,0,76800,0,0,19200,0,19200,0,105600,0,4.806628,6.183705,5.424442,0,1.681241,1.380211,5.061697,4.885361,0,4.885361,0,0,4.283301,0,4.283301,0,5.023664,411493
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,64066,1526530,265731,0,48,24,115265,76800,0,76800,0,0,19200,0,19200,0,105600,0,4.806628,6.183705,5.424442,0,1.681241,1.380211,5.061697,4.885361,0,4.885361,0,0,4.283301,0,4.283301,0,5.023664,410883
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,64066,1526530,265731,0,48,24,115265,76800,0,76800,0,0,19200,0,19200,0,105600,0,4.806628,6.183705,5.424442,0,1.681241,1.380211,5.061697,4.885361,0,4.885361,0,0,4.283301,0,4.283301,0,5.023664,410843
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,64065,1526528,265729,0,48,24,115264,76800,0,76800,0,0,19200,0,19200,0,105600,0,4.806621,6.183705,5.424439,0,1.681241,1.380211,5.061694,4.885361,0,4.885361,0,0,4.283301,0,4.283301,0,5.023664,410678
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,64065,1526528,265729,0,48,24,115264,76800,0,76800,0,0,19200,0,19200,0,105600,0,4.806621,6.183705,5.424439,0,1.681241,1.380211,5.061694,4.885361,0,4.885361,0,0,4.283301,0,4.283301,0,5.023664,410773
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,64065,1526528,265729,0,48,24,115264,76800,0,76800,0,0,19200,0,19200,0,105600,0,4.806621,6.183705,5.424439,0,1.681241,1.380211,5.061694,4.885361,0,4.885361,0,0,4.283301,0,4.283301,0,5.023664,410784
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,2002,47702,8303,0,48,24,3601,2400,0,2400,0,0,600,0,600,0,3300,1.50515,3.301464,4.678537,3.919235,0,1.681241,1.380211,3.556423,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13034
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,2002,47702,8303,0,48,24,3601,2400,0,2400,0,0,600,0,600,0,3300,1.50515,3.301464,4.678537,3.919235,0,1.681241,1.380211,3.556423,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13087
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,2002,47702,8303,0,48,24,3601,2400,0,2400,0,0,600,0,600,0,3300,1.50515,3.301464,4.678537,3.919235,0,1.681241,1.380211,3.556423,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13075
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,1.50515,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13019
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,1.50515,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13069
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,1.50515,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13067
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,6466,152770,26691,0,48,24,11585,7680,0,7680,0,0,1920,0,1920,0,10560,0,3.810636,5.184038,4.426365,0,1.681241,1.380211,4.063896,3.885361,0,3.885361,0,0,3.283301,0,3.283301,0,4.023664,46776
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,6466,152770,26691,0,48,24,11585,7680,0,7680,0,0,1920,0,1920,0,10560,0,3.810636,5.184038,4.426365,0,1.681241,1.380211,4.063896,3.885361,0,3.885361,0,0,3.283301,0,3.283301,0,4.023664,46370
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,6466,152770,26691,0,48,24,11585,7680,0,7680,0,0,1920,0,1920,0,10560,0,3.810636,5.184038,4.426365,0,1.681241,1.380211,4.063896,3.885361,0,3.885361,0,0,3.283301,0,3.283301,0,4.023664,44488
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,6465,152768,26689,0,48,24,11584,7680,0,7680,0,0,1920,0,1920,0,10560,0,3.810569,5.184032,4.426332,0,1.681241,1.380211,4.063859,3.885361,0,3.885361,0,0,3.283301,0,3.283301,0,4.023664,42159
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,6465,152768,26689,0,48,24,11584,7680,0,7680,0,0,1920,0,1920,0,10560,0,3.810569,5.184032,4.426332,0,1.681241,1.380211,4.063859,3.885361,0,3.885361,0,0,3.283301,0,3.283301,0,4.023664,42183
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,6465,152768,26689,0,48,24,11584,7680,0,7680,0,0,1920,0,1920,0,10560,0,3.810569,5.184032,4.426332,0,1.681241,1.380211,4.063859,3.885361,0,3.885361,0,0,3.283301,0,3.283301,0,4.023664,42187
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,202,4772,833,0,48,24,361,240,0,240,0,0,60,0,60,0,330,1.50515,2.305351,3.6787,2.920645,0,1.681241,1.380211,2.557507,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1473
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,202,4772,833,0,48,24,361,240,0,240,0,0,60,0,60,0,330,1.50515,2.305351,3.6787,2.920645,0,1.681241,1.380211,2.557507,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1520
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,202,4772,833,0,48,24,361,240,0,240,0,0,60,0,60,0,330,1.50515,2.305351,3.6787,2.920645,0,1.681241,1.380211,2.557507,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1520
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,1.50515,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1472
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,1.50515,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1524
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,1.50515,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1525
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,1216066,29600130,5024131,0,48,24,2176065,1536000,0,1536000,0,0,384000,0,384000,0,2016000,0,6.084957,7.471294,6.701061,0,1.681241,1.380211,6.337672,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.304491,7915325
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,1216066,29600130,5024131,0,48,24,2176065,1536000,0,1536000,0,0,384000,0,384000,0,2016000,0,6.084957,7.471294,6.701061,0,1.681241,1.380211,6.337672,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.304491,7935833
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,1216066,29600130,5024131,0,48,24,2176065,1536000,0,1536000,0,0,384000,0,384000,0,2016000,0,6.084957,7.471294,6.701061,0,1.681241,1.380211,6.337672,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.304491,7915919
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,1216065,29600128,5024129,0,48,24,2176064,1536000,0,1536000,0,0,384000,0,384000,0,2016000,0,6.084957,7.471294,6.701061,0,1.681241,1.380211,6.337672,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.304491,7914997
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,1216065,29600128,5024129,0,48,24,2176064,1536000,0,1536000,0,0,384000,0,384000,0,2016000,0,6.084957,7.471294,6.701061,0,1.681241,1.380211,6.337672,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.304491,7915900
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,1216065,29600128,5024129,0,48,24,2176064,1536000,0,1536000,0,0,384000,0,384000,0,2016000,0,6.084957,7.471294,6.701061,0,1.681241,1.380211,6.337672,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.304491,7916783
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,38002,925002,157003,0,48,24,68001,48000,0,48000,0,0,12000,0,12000,0,63000,1.50515,4.579806,5.966143,5.195908,0,1.681241,1.380211,4.832515,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,248141
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,38002,925002,157003,0,48,24,68001,48000,0,48000,0,0,12000,0,12000,0,63000,1.50515,4.579806,5.966143,5.195908,0,1.681241,1.380211,4.832515,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,248187
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,38002,925002,157003,0,48,24,68001,48000,0,48000,0,0,12000,0,12000,0,63000,1.50515,4.579806,5.966143,5.195908,0,1.681241,1.380211,4.832515,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,248153
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,32,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,1.50515,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,247960
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,32,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,1.50515,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,248006
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,32,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,1.50515,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,248014
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,121666,2960130,502531,0,48,24,217665,153600,0,153600,0,0,38400,0,38400,0,201600,0,5.085169,6.471311,5.701163,0,1.681241,1.380211,5.337789,5.186391,0,5.186391,0,0,4.584331,0,4.584331,0,5.304491,792043
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,121666,2960130,502531,0,48,24,217665,153600,0,153600,0,0,38400,0,38400,0,201600,0,5.085169,6.471311,5.701163,0,1.681241,1.380211,5.337789,5.186391,0,5.186391,0,0,4.584331,0,4.584331,0,5.304491,791970
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,121666,2960130,502531,0,48,24,217665,153600,0,153600,0,0,38400,0,38400,0,201600,0,5.085169,6.471311,5.701163,0,1.681241,1.380211,5.337789,5.186391,0,5.186391,0,0,4.584331,0,4.584331,0,5.304491,791809
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,121665,2960128,502529,0,48,24,217664,153600,0,153600,0,0,38400,0,38400,0,201600,0,5.085166,6.47131,5.701161,0,1.681241,1.380211,5.337787,5.186391,0,5.186391,0,0,4.584331,0,4.584331,0,5.304491,791734
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,121665,2960128,502529,0,48,24,217664,153600,0,153600,0,0,38400,0,38400,0,201600,0,5.085166,6.47131,5.701161,0,1.681241,1.380211,5.337787,5.186391,0,5.186391,0,0,4.584331,0,4.584331,0,5.304491,791811
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,121665,2960128,502529,0,48,24,217664,153600,0,153600,0,0,38400,0,38400,0,201600,0,5.085166,6.47131,5.701161,0,1.681241,1.380211,5.337787,5.186391,0,5.186391,0,0,4.584331,0,4.584331,0,5.304491,791874
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,32,3802,92502,15703,0,48,24,6801,4800,0,4800,0,0,1200,0,1200,0,6300,1.50515,3.580012,4.966151,4.195983,0,1.681241,1.380211,3.832573,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,24973
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,32,3802,92502,15703,0,48,24,6801,4800,0,4800,0,0,1200,0,1200,0,6300,1.50515,3.580012,4.966151,4.195983,0,1.681241,1.380211,3.832573,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,24995
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,32,3802,92502,15703,0,48,24,6801,4800,0,4800,0,0,1200,0,1200,0,6300,1.50515,3.580012,4.966151,4.195983,0,1.681241,1.380211,3.832573,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,24988
