kernel,Summit,Seawulf,Exxact,Intel,gcc-9.1.0,llvm-15.0.0,llvm-12.0.0,nvc-22.1,icpx-2022,NVIDIA-Tesla-V100,NVIDIA-Tesla-K80,NVIDIA-GeForce-RTX-2080,Intel-HD-P630,distributeCollapse1,distributeCollapse2,distributeCollapse3,parallelLoopID1,parallelLoopID2,parallelLoopID3,parallelLoopID4,forCollapse1,forCollapse2,forCollapse3,forCollapse4,Static,Dynamic,Guided,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_96_64_96_64_4_10_k80_Variant_52,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,12425836
clang_96_64_96_64_4_10_k80_Variant_53,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,14246972
clang_96_64_96_64_4_10_k80_Variant_54,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,14062341
clang_96_64_96_64_4_10_k80_Variant_55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1141209
clang_96_64_96_64_4_10_k80_Variant_56,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,675957
clang_96_64_96_64_4_10_k80_Variant_57,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,669264
clang_96_64_96_64_4_10_k80_Variant_58,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1052661
clang_96_64_96_64_4_10_k80_Variant_59,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1047328
clang_96_64_96_64_4_10_k80_Variant_60,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1046587
clang_96_64_96_64_4_10_k80_Variant_61,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1537414
clang_96_64_96_64_4_10_k80_Variant_62,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1623446
clang_96_64_96_64_4_10_k80_Variant_63,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1606691
clang_96_64_96_64_4_10_k80_Variant_64,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1039461
clang_96_64_96_64_4_10_k80_Variant_65,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,675826
clang_96_64_96_64_4_10_k80_Variant_66,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,679272
clang_96_64_96_64_4_10_k80_Variant_67,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1068677
clang_96_64_96_64_4_10_k80_Variant_68,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1047789
clang_96_64_96_64_4_10_k80_Variant_69,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1047894
clang_96_64_96_64_4_10_k80_Variant_70,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1021320
clang_96_64_96_64_4_10_k80_Variant_71,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1038769
clang_96_64_96_64_4_10_k80_Variant_72,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,1051678
clang_96_64_96_64_4_10_k80_Variant_73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,108418
clang_96_64_96_64_4_10_k80_Variant_74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,59767
clang_96_64_96_64_4_10_k80_Variant_75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,59883
clang_96_64_96_64_4_10_k80_Variant_76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,111840
clang_96_64_96_64_4_10_k80_Variant_77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,111198
clang_96_64_96_64_4_10_k80_Variant_78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,112059
clang_96_64_96_64_4_10_k80_Variant_79,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,65561
clang_96_64_96_64_4_10_k80_Variant_80,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,63246
clang_96_64_96_64_4_10_k80_Variant_81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,63165
clang_96_64_96_64_4_10_k80_Variant_82,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,62656
clang_96_64_96_64_4_10_k80_Variant_83,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,61063
clang_96_64_96_64_4_10_k80_Variant_84,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,64,96,64,14382864481,350384959680,59342205121,0,7247757312,452984832,452984832,7247757312,25707485280,18119393280,0,18119393280,0,0,34767181920,0,4529848320,0,23781703680,61335
clang_96_64_96_64_4_500_k80_Variant_1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,147174421
clang_96_64_96_64_4_500_k80_Variant_2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,2614549949
clang_96_64_96_64_4_500_k80_Variant_3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,2613376199
clang_96_64_96_64_4_500_k80_Variant_4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,617119521
clang_96_64_96_64_4_500_k80_Variant_5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,3784996085
clang_96_64_96_64_4_500_k80_Variant_6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,3774904715
clang_96_64_96_64_4_500_k80_Variant_7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,4775799701
clang_96_64_96_64_4_500_k80_Variant_8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,9004745518
clang_96_64_96_64_4_500_k80_Variant_9,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,9004662358
clang_96_64_96_64_4_500_k80_Variant_10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,64,96,64,717264328801,17515490193600,2963352465601,0,0,0,0,0,1283495368800,905969664000,0,905969664000,0,0,1736480200800,0,226492416000,0,1189085184000,4971915238
clang_96_64_96_96_2_100_k80_Variant_1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12405103
clang_96_64_96_96_2_100_k80_Variant_2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,269322131
clang_96_64_96_96_2_100_k80_Variant_3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,268191183
clang_96_64_96_96_2_100_k80_Variant_4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,92596119
clang_96_64_96_96_2_100_k80_Variant_5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,573651587
clang_96_64_96_96_2_100_k80_Variant_6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,572204609
clang_96_64_96_96_2_100_k80_Variant_7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,512881003
clang_96_64_96_96_2_100_k80_Variant_8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,1141075341
clang_96_64_96_96_2_100_k80_Variant_9,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,1139760313
clang_96_64_96_96_2_100_k80_Variant_10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,790830494
clang_96_64_96_96_2_100_k80_Variant_11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,18340128528
clang_96_64_96_96_2_100_k80_Variant_12,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,17988668654
clang_96_64_96_96_2_100_k80_Variant_13,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,455253934
clang_96_64_96_96_2_100_k80_Variant_14,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13464248
clang_96_64_96_96_2_100_k80_Variant_15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13468541
clang_96_64_96_96_2_100_k80_Variant_16,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,428975725
clang_96_64_96_96_2_100_k80_Variant_17,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,71098268
clang_96_64_96_96_2_100_k80_Variant_18,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,71146459
clang_96_64_96_96_2_100_k80_Variant_19,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,518697433
clang_96_64_96_96_2_100_k80_Variant_20,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,493940275
clang_96_64_96_96_2_100_k80_Variant_21,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,482489673
clang_96_64_96_96_2_100_k80_Variant_22,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,57750204
clang_96_64_96_96_2_100_k80_Variant_23,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13468728
clang_96_64_96_96_2_100_k80_Variant_24,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13462595
clang_96_64_96_96_2_100_k80_Variant_25,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,59126546
clang_96_64_96_96_2_100_k80_Variant_26,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,59534318
clang_96_64_96_96_2_100_k80_Variant_27,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,59700960
clang_96_64_96_96_2_100_k80_Variant_28,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13536680
clang_96_64_96_96_2_100_k80_Variant_29,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13544243
clang_96_64_96_96_2_100_k80_Variant_30,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,13539208
clang_96_64_96_96_2_100_k80_Variant_31,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,72049195
clang_96_64_96_96_2_100_k80_Variant_32,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12410456
clang_96_64_96_96_2_100_k80_Variant_33,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12373235
clang_96_64_96_96_2_100_k80_Variant_34,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,74200255
clang_96_64_96_96_2_100_k80_Variant_35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,73581195
clang_96_64_96_96_2_100_k80_Variant_36,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,74042917
clang_96_64_96_96_2_100_k80_Variant_37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12539285
clang_96_64_96_96_2_100_k80_Variant_38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12542922
clang_96_64_96_96_2_100_k80_Variant_39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12530960
clang_96_64_96_96_2_100_k80_Variant_40,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12462672
clang_96_64_96_96_2_100_k80_Variant_41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12484355
clang_96_64_96_96_2_100_k80_Variant_42,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,64,96,96,113303427169,2706698809536,470086201537,0,0,0,0,0,203900393568,135895449600,0,135895449600,0,0,271848118368,0,33973862400,0,186856243200,12481088
