kernel,distColl1,distColl2,distColl3,par1,par2,par3,par4,parColl1,parColl2,parColl3,parColl4,stat,dyn,guid,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_64_96_32_64_4_10_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,818736
clang_64_96_32_64_4_10_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,2913
clang_64_96_32_64_4_10_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,2929
clang_64_96_32_64_4_10_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,150099
clang_64_96_32_64_4_10_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,9732
clang_64_96_32_64_4_10_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,9743
clang_64_96_32_64_4_10_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,6308138
clang_64_96_32_64_4_10_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,818884
clang_64_96_32_64_4_10_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,818938
clang_64_96_32_64_4_10_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,160323
clang_64_96_32_64_4_10_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,531
clang_64_96_32_64_4_10_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,532
clang_64_96_32_64_4_10_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,114791
clang_64_96_32_64_4_10_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,448
clang_64_96_32_64_4_10_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,420
clang_64_96_32_64_4_10_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,110290
clang_64_96_32_64_4_10_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,8499
clang_64_96_32_64_4_10_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,8502
clang_64_96_32_64_4_10_v100_Variant_22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,154172
clang_64_96_32_64_4_10_v100_Variant_23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,1823
clang_64_96_32_64_4_10_v100_Variant_24,1,0,0,0,0,1,0,0,1,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,1818
clang_64_96_32_64_4_10_v100_Variant_25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,115680
clang_64_96_32_64_4_10_v100_Variant_26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,29897
clang_64_96_32_64_4_10_v100_Variant_27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,29900
clang_64_96_32_64_4_10_v100_Variant_28,1,0,0,0,0,0,1,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,32161
clang_64_96_32_64_4_10_v100_Variant_29,1,0,0,0,0,0,1,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,48697
clang_64_96_32_64_4_10_v100_Variant_30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,48768
clang_64_96_32_64_4_10_v100_Variant_31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,483753
clang_64_96_32_64_4_10_v100_Variant_32,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,568
clang_64_96_32_64_4_10_v100_Variant_33,0,1,0,0,0,1,0,0,1,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,566
clang_64_96_32_64_4_10_v100_Variant_34,0,1,0,0,0,1,0,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,94294
clang_64_96_32_64_4_10_v100_Variant_35,0,1,0,0,0,1,0,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,5940
clang_64_96_32_64_4_10_v100_Variant_36,0,1,0,0,0,1,0,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,5952
clang_64_96_32_64_4_10_v100_Variant_37,0,1,0,0,0,0,1,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,61888
clang_64_96_32_64_4_10_v100_Variant_38,0,1,0,0,0,0,1,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,10465
clang_64_96_32_64_4_10_v100_Variant_39,0,1,0,0,0,0,1,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,10463
clang_64_96_32_64_4_10_v100_Variant_40,0,0,1,0,0,0,1,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,52932
clang_64_96_32_64_4_10_v100_Variant_41,0,0,1,0,0,0,1,1,0,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,10190
clang_64_96_32_64_4_10_v100_Variant_42,0,0,1,0,0,0,1,1,0,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,10206
clang_64_96_32_64_4_10_v100_variant_43,1,0,0,1,0,0,0,0,0,0,1,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,9760
clang_64_96_32_64_4_10_v100_variant_44,1,0,0,1,0,0,0,0,0,0,1,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,6650
clang_64_96_32_64_4_10_v100_variant_45,1,0,0,1,0,0,0,0,0,0,1,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,6299
clang_64_96_32_64_4_10_v100_variant_46,1,0,0,1,0,0,0,0,0,1,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,10810
clang_64_96_32_64_4_10_v100_variant_47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,6375
clang_64_96_32_64_4_10_v100_variant_48,1,0,0,1,0,0,0,0,0,1,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,6475
clang_64_96_32_64_4_10_v100_variant_49,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,116888
clang_64_96_32_64_4_10_v100_variant_50,1,0,0,1,0,0,0,0,1,0,0,0,1,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,16009
clang_64_96_32_64_4_10_v100_variant_51,1,0,0,1,0,0,0,0,1,0,0,0,0,1,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,15998
clang_64_96_32_64_4_10_v100_variant_52,1,0,0,1,0,0,0,1,0,0,0,1,0,0,64,96,32,64,4794292289,116794994816,19780743297,0,2415919104,150994944,150994944,2415919104,8569165888,6039797760,0,6039797760,0,0,11589064768,0,1509949440,0,7927234560,751175
clang_64_96_32_64_4_500_v100_Variant_1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,5496844
clang_64_96_32_64_4_500_v100_Variant_2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,111111
clang_64_96_32_64_4_500_v100_Variant_3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,111197
clang_64_96_32_64_4_500_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,41090315
clang_64_96_32_64_4_500_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,136621
clang_64_96_32_64_4_500_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,139932
clang_64_96_32_64_4_500_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,7431176
clang_64_96_32_64_4_500_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,372692
clang_64_96_32_64_4_500_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,372781
clang_64_96_32_64_4_500_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,310346815
clang_64_96_32_64_4_500_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,31049305
clang_64_96_32_64_4_500_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,31035190
clang_64_96_32_64_4_500_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,8007436
clang_64_96_32_64_4_500_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,8434
clang_64_96_32_64_4_500_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,8418
clang_64_96_32_64_4_500_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,5652728
clang_64_96_32_64_4_500_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,12477
clang_64_96_32_64_4_500_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,12426
clang_64_96_32_64_4_500_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,5423158
clang_64_96_32_64_4_500_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,328441
clang_64_96_32_64_4_500_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,328221
clang_64_96_32_64_4_500_v100_Variant_22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,7611823
clang_64_96_32_64_4_500_v100_Variant_23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,18829
clang_64_96_32_64_4_500_v100_Variant_24,1,0,0,0,0,1,0,0,1,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,18797
clang_64_96_32_64_4_500_v100_Variant_25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,5233866
clang_64_96_32_64_4_500_v100_Variant_26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,1108893
clang_64_96_32_64_4_500_v100_Variant_27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,1108508
clang_64_96_32_64_4_500_v100_Variant_28,1,0,0,0,0,0,1,1,0,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,1331159
clang_64_96_32_64_4_500_v100_Variant_29,1,0,0,0,0,0,1,1,0,0,0,0,1,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,606279
clang_64_96_32_64_4_500_v100_Variant_30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,606801
clang_64_96_32_64_4_500_v100_Variant_31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,64,96,32,64,239088113729,5838496739456,987784163457,0,2415919104,150994944,150994944,2415919104,427831793728,301989888000,0,301989888000,0,0,578826737728,0,75497472000,0,396361728000,24310917
